# Starting test run
x y points n_ticks consumed_balls
470 373 30 3938 15
289 564 14 2387 7
601 497 26 4400 13
378 573 28 2887 14
588 526 31 5119 14
403 191 22 5008 11
75 39 8 2235 4
457 553 18 2769 9
294 336 28 3578 14
130 449 30 3467 15
371 77 28 3480 14
135 284 24 2240 12
304 586 4 1472 2
690 369 26 3175 13
237 105 22 2952 11
667 286 28 2527 14
391 27 22 4216 11
222 47 22 4235 11
148 332 27 4034 13
553 413 30 3493 15
180 222 22 2869 11
22 544 22 4225 11
678 476 22 2916 11
573 156 22 3460 11
67 469 18 2910 9
117 144 24 3509 12
5 408 16 3096 8
44 362 0 1000 0
650 183 20 3158 10
697 411 30 3204 15
748 324 20 4183 10
730 39 26 4097 13
698 354 33 1995 16
562 522 28 4767 14
474 121 22 3327 11
591 544 20 4021 10
25 50 32 4777 15
134 210 30 4108 15
145 480 24 3673 12
597 375 34 4819 15
712 353 27 5680 13
785 56 22 3426 11
611 169 16 2303 8
670 80 22 3709 11
271 98 24 2956 12
80 6 28 5019 14
704 425 28 3406 14
675 274 28 2419 14
16 467 16 2849 8
700 85 32 3425 16
798 377 32 5688 15
524 170 22 3294 11
463 517 24 3652 12
715 174 33 5300 15
183 189 27 2988 13
702 203 29 5378 13
213 384 28 3091 14
168 275 26 2703 13
786 41 4 2097 2
294 1 28 4512 14
382 194 20 1878 10
398 265 27 2902 13
219 152 30 3575 15
722 53 28 3446 14
244 398 30 3357 15
130 104 20 3671 10
764 496 18 2767 9
694 116 4 1769 2
142 123 31 5518 15
474 389 24 3166 12
254 118 22 4025 11
251 178 30 2451 15
517 495 28 5142 14
447 49 33 3665 15
458 301 2 1107 1
678 543 22 3369 11
47 427 2 1528 1
379 394 22 3591 11
505 68 28 4076 14
794 473 22 4361 11
196 519 30 3850 15
224 475 28 3832 14
724 193 20 5084 10
637 287 28 4236 13
559 264 26 3379 13
691 184 30 3814 15
160 332 28 5229 14
464 340 26 3193 13
639 112 26 4197 13
794 133 24 4465 12
94 69 22 3104 11
348 106 22 4074 11
111 290 22 3803 11
273 75 24 3134 12
164 147 22 2148 11
452 168 25 4122 12
678 49 30 3693 15
624 327 26 4846 13
711 462 24 2904 12
133 522 26 3057 13
333 113 30 3150 15
33 28 29 4070 13
40 403 22 4876 11
95 33 4 1226 2
322 135 28 3929 14
203 35 18 2234 9
373 153 20 2610 10
159 75 26 4125 13
8 429 33 7044 15
213 443 30 3085 15
241 559 27 3572 13
518 556 34 3329 16
481 88 32 2570 16
203 553 33 2929 16
768 499 26 3197 13
704 217 26 3595 13
482 426 26 4110 13
726 524 22 3577 11
564 59 26 3054 13
765 335 24 5320 12
663 270 0 1000 0
422 79 30 3134 14
328 152 28 3151 14
756 67 26 3629 13
84 171 28 3973 14
291 529 26 3477 13
229 215 32 2346 16
266 232 24 2288 12
334 537 22 4664 11
582 39 29 4051 14
79 390 28 4061 13
780 561 25 5392 12
150 117 32 1443 16
786 268 22 3302 11
298 213 26 3125 13
80 288 35 5572 15
702 338 18 2100 9
583 392 28 4159 14
82 550 14 3494 7
187 568 12 2052 6
135 425 26 3537 13
383 209 18 3345 9
54 297 20 3325 10
763 220 26 3180 13
500 439 31 4342 14
239 539 27 4704 12
634 339 22 3670 11
518 569 23 4878 11
429 192 18 2040 9
467 415 30 3270 15
720 270 20 3650 10
407 263 20 2954 10
523 76 19 4523 9
662 190 24 3371 12
498 486 12 3234 6
383 60 20 3581 10
216 123 30 3763 15
20 235 16 2533 8
434 24 28 3995 14
341 134 27 4053 13
169 362 26 2483 13
157 44 24 2822 12
25 185 25 2562 12
576 207 26 3110 13
367 571 14 2451 7
381 356 31 3866 15
162 441 20 1768 10
595 220 32 4598 14
783 381 28 4543 13
521 16 22 3241 11
459 168 32 2712 16
698 370 24 3025 12
707 86 18 2960 9
602 507 29 4237 14
703 492 28 3690 14
688 379 24 2231 12
778 47 18 4563 9
522 27 8 1505 4
27 82 28 3712 14
136 483 12 2199 6
241 509 30 4494 15
594 291 26 4089 13
302 26 24 4632 12
716 366 27 4513 13
645 530 31 4295 15
309 148 31 4984 15
394 351 28 4008 14
321 282 30 2555 15
100 354 2 1257 1
460 249 18 3554 9
413 494 34 3437 16
651 593 20 3060 10
252 527 18 3967 9
776 158 28 3788 13
175 95 28 4932 14
83 264 26 3238 13
445 146 14 2021 7
377 558 20 3301 10
124 483 22 3221 11
552 296 30 3084 15
471 244 31 4778 15
732 458 34 5081 15
152 205 22 2868 11
394 98 20 1731 10
715 411 28 4370 14
739 58 8 2614 4
272 393 32 3027 16
504 225 30 3064 15
664 445 10 2739 5
227 41 23 4335 11
561 446 27 5311 13
422 166 28 4982 14
172 315 28 3825 14
309 29 24 3737 12
750 56 2 1250 1
698 106 18 2453 9
373 554 26 4330 13
23 442 22 3113 11
408 284 28 2868 14
702 386 34 3029 16
71 365 28 3205 14
104 520 31 5309 14
727 218 16 2894 8
231 148 26 3252 13
255 580 16 2577 8
487 449 30 3079 15
769 459 26 3283 13
268 424 28 3267 14
184 195 36 5216 15
170 90 22 4056 11
651 577 29 4800 14
367 461 30 4624 14
526 193 32 2804 16
550 533 32 3890 15
331 336 22 2772 11
601 544 14 3300 7
417 5 10 2532 5
669 558 22 3807 11
723 202 31 4557 14
630 221 20 4006 10
617 273 28 3757 14
778 283 36 3390 16
383 424 28 4462 14
194 540 29 5849 13
71 303 24 2758 12
631 421 31 6036 14
160 150 30 5032 14
654 378 22 3794 11
495 70 18 1923 9
570 18 14 1630 7
594 403 22 3351 11
798 587 4 1734 2
423 348 26 6621 12
445 354 20 3911 10
124 283 2 1130 1
62 247 26 3627 13
277 526 31 6077 14
532 124 26 2980 13
397 393 32 2501 16
191 440 27 3779 13
420 452 32 2926 16
567 366 30 2184 15
185 457 25 3569 12
749 507 25 4197 12
309 556 30 4245 13
626 299 22 5303 11
659 210 26 2385 13
97 532 27 4653 13
686 419 26 2820 13
744 109 18 2948 9
250 311 18 3157 9
309 357 30 2538 15
59 25 20 3892 10
522 11 26 3655 13
29 332 24 2569 12
193 68 27 4147 13
684 246 28 3263 14
52 81 20 3088 10
538 219 28 4107 14
330 498 24 3803 12
469 587 31 5872 15
783 505 6 2189 3
205 52 24 3012 12
601 101 28 3688 13
597 514 22 2935 11
407 291 18 3923 9
711 300 30 3380 15
95 483 20 3120 10
686 312 14 2505 7
740 121 0 1000 0
468 552 28 3455 14
363 378 30 4731 15
246 344 33 4688 16
782 55 8 2974 4
250 215 28 3398 14
270 94 28 4391 14
217 27 29 3045 14
744 202 30 3950 15
405 515 28 3117 14
218 574 26 3259 13
376 149 32 2341 16
66 99 27 3932 13
51 188 20 3309 10
323 38 14 2322 7
591 71 30 5460 15
193 161 30 4362 15
766 242 24 3199 12
182 335 22 3762 11
482 526 34 6108 15
520 354 24 3636 12
302 380 28 3902 13
555 576 16 1686 8
203 253 22 3207 11
439 519 32 3067 16
359 375 22 3121 11
387 246 28 2255 14
133 353 0 1000 0
390 439 26 3009 13
28 591 16 2508 8
704 426 20 2889 10
431 304 27 2618 13
330 25 26 2690 13
653 423 30 2164 15
240 285 22 4069 11
382 178 10 1853 5
98 243 18 2735 9
577 371 28 3004 14
536 543 24 3138 12
586 443 30 2360 15
774 47 37 4830 16
8 112 23 4404 11
373 348 22 2816 11
4 412 38 6796 15
284 504 28 2665 14
134 451 27 4763 13
315 372 28 3701 14
394 314 24 3608 12
603 432 26 2952 13
674 295 36 2685 16
595 346 28 2296 14
99 327 0 1000 0
245 171 35 3055 16
2 508 0 1000 0
153 518 24 2690 12
459 281 24 3407 12
161 377 32 2097 16
648 333 28 3479 14
160 550 20 2413 10
634 537 8 1840 4
611 206 32 2313 16
75 194 26 4143 13
50 396 24 3115 12
203 288 30 2632 15
553 380 26 3324 13
156 233 20 2806 10
395 35 26 3058 13
92 246 26 2919 13
420 339 30 4454 15
615 395 30 3309 15
326 392 20 3885 10
500 333 20 3953 10
496 550 26 3678 13
722 511 27 3463 13
57 416 31 3052 14
733 450 10 3141 5
98 558 26 4069 13
186 567 16 3718 8
795 319 28 4363 14
55 319 28 3687 14
593 30 20 3774 10
217 327 18 3174 9
459 421 30 2616 15
729 178 26 2852 13
750 449 18 2529 9
243 220 30 4557 15
38 551 10 1770 5
709 259 27 4470 13
267 498 16 2465 8
40 23 4 1188 2
347 57 16 2431 8
88 7 8 2340 4
258 389 26 2790 13
5 521 2 1120 1
66 364 32 4177 16
339 53 28 3951 14
519 320 30 3861 15
743 419 18 2567 9
757 310 28 3592 14
702 396 23 3416 11
776 501 22 3471 11
585 494 26 2362 13
6 407 0 1000 0
477 178 18 3117 9
119 560 26 2760 13
365 130 30 3649 15
426 566 28 3465 14
69 428 18 3014 9
652 361 26 4393 13
22 300 20 3249 10
70 355 28 3798 13
356 263 31 3480 15
751 374 30 4470 15
282 346 22 2894 11
285 175 26 3266 13
715 226 30 2728 15
398 550 29 4941 14
112 68 30 3712 15
555 120 26 2615 13
414 35 22 2972 11
626 273 30 3387 15
565 498 26 4275 12
79 565 8 2827 4
162 8 4 1814 2
586 11 12 2470 6
24 317 21 2898 10
710 93 26 3555 13
123 375 28 4149 14
522 47 18 3522 9
349 413 33 2463 16
382 332 33 6357 15
793 395 28 3423 14
377 369 26 3039 13
470 158 24 2926 12
153 332 28 4376 14
187 88 30 3518 15
464 176 24 2770 12
506 98 28 4395 14
793 224 14 4038 7
145 313 16 2498 8
482 188 28 4040 14
535 529 22 3688 11
473 95 12 1902 6
235 263 30 3216 15
341 486 30 4167 15
339 228 24 3204 12
202 482 31 4346 14
390 327 28 2548 14
717 90 30 4071 15
275 415 32 3282 16
19 390 18 2710 9
332 358 28 3687 14
221 238 27 4339 13
55 206 32 2422 16
63 180 28 4060 14
774 271 24 3225 12
389 303 26 3140 13
631 278 28 3487 14
312 335 28 3268 14
315 240 28 4716 13
252 230 16 2315 8
461 119 30 3437 15
789 84 35 6659 16
26 290 29 5063 14
306 150 31 4660 15
382 13 33 6718 15
590 70 26 4003 13
646 486 20 2414 10
79 375 22 3231 11
712 475 32 3299 16
474 93 26 3940 13
371 205 26 2492 13
319 503 22 3326 11
765 113 32 4248 15
210 153 16 2860 8
70 130 24 3957 12
536 267 28 3554 14
102 215 24 2575 12
170 461 24 2792 12
371 518 30 4335 15
113 441 14 2911 7
585 459 32 3554 15
153 585 20 3266 10
779 155 10 3452 5
524 343 26 3076 13
781 510 18 3258 9
336 364 28 2426 14
138 254 32 3895 15
208 457 34 4899 15
578 286 20 3642 10
565 65 28 2333 14
534 33 26 2946 13
211 6 12 2542 6
530 586 22 2712 11
656 231 28 3766 14
215 290 22 2682 11
205 88 34 4684 16
686 520 22 3604 11
170 199 0 1000 0
603 399 26 3360 13
771 469 22 2669 11
280 17 26 4391 12
771 13 18 3698 9
782 427 28 4146 14
270 277 25 1909 12
317 142 30 4372 15
746 383 24 3894 12
593 15 24 3902 12
19 536 28 3365 14
98 244 24 3090 12
148 259 21 3955 10
367 385 24 2088 12
714 437 16 2232 8
458 186 26 2895 13
554 522 34 6270 15
301 37 12 3372 6
731 528 26 4448 13
365 153 22 3343 11
196 144 30 3681 15
356 193 32 2889 16
790 344 18 3493 9
716 335 26 3089 13
271 227 38 2470 16
3 220 26 4660 13
607 502 30 3411 15
756 478 39 5518 16
355 279 26 3705 13
472 94 20 2055 10
324 430 28 3223 14
511 369 24 2465 12
666 39 26 5047 13
300 221 30 2473 15
58 426 30 4058 14
761 214 18 3086 9
184 159 18 3997 9
643 8 26 5610 13
284 310 28 3080 14
420 153 29 3490 14
12 480 30 5179 14
708 418 28 4669 14
173 498 26 3800 13
482 476 18 2915 9
769 205 20 2812 10
547 347 28 3791 14
409 223 30 3107 15
705 21 20 4223 10
432 506 28 3986 14
300 376 27 4581 13
98 560 22 4596 11
730 321 26 2579 13
534 588 0 1000 0
798 334 36 7113 15
217 495 16 2019 8
214 191 28 3626 14
155 394 22 4665 11
423 36 24 4353 12
550 0 2 1782 1
26 582 0 1000 0
70 202 26 3776 13
174 270 18 2168 9
245 61 16 2094 8
784 11 26 4319 12
105 141 28 2680 14
35 354 22 2833 11
668 448 28 2606 14
194 566 20 4171 10
689 198 24 4093 12
780 247 18 2435 9
284 526 26 3274 13
422 47 18 3570 9
466 576 18 3817 9
30 300 18 2384 9
666 114 16 3762 8
658 164 30 5309 14
799 459 26 2383 13
683 10 28 4528 14
609 284 22 3528 11
414 518 4 1882 2
221 104 24 3194 12
393 344 30 3304 15
487 486 10 2324 5
685 427 24 4237 12
641 322 28 3711 14
273 165 26 3986 13
569 556 22 3219 11
590 111 28 2808 14
624 10 24 4424 12
402 201 28 3426 14
748 533 28 5012 14
273 160 24 3839 12
662 87 28 4259 14
315 372 32 2877 16
163 176 33 2328 16
14 573 0 1000 0
452 501 24 2508 12
87 350 34 4190 15
358 363 30 3691 15
88 182 32 3107 16
565 400 30 3789 15
193 345 8 1915 4
644 388 30 3554 15
267 50 12 2141 6
464 213 26 4451 13
367 532 33 2921 16
692 447 18 3629 9
604 413 22 2759 11
117 290 26 3523 13
20 189 26 3041 13
213 412 24 3757 12
631 493 24 2951 12
555 447 32 2662 15
150 556 20 3243 10
207 19 25 5281 12
259 505 30 4379 15
594 597 0 1000 0
222 47 28 5395 13
128 326 30 4511 15
73 280 22 3312 11
528 542 30 6863 14
781 588 14 3636 7
412 518 28 3322 14
225 500 26 3664 13
120 2 2 1959 1
459 485 26 5345 13
286 91 30 4907 15
352 132 22 3723 11
69 94 26 4078 13
767 594 0 1000 0
458 497 28 3176 14
341 2 36 6558 16
728 422 22 3684 11
390 330 28 3044 14
696 573 10 2186 5
25 440 32 3371 16
453 167 30 2152 15
38 125 0 1000 0
414 423 30 3408 15
651 276 26 3168 13
178 581 30 5283 14
391 569 20 3801 10
749 505 16 3101 8
149 75 18 2074 9
652 359 22 3887 11
369 163 26 3983 13
554 449 28 3778 14
364 77 0 1000 0
336 71 22 2620 11
388 78 22 1980 11
343 295 22 3962 11
104 358 28 2819 14
432 598 18 3019 9
636 407 0 1000 0
720 567 26 3870 13
755 459 28 4721 14
778 471 24 5343 11
263 550 22 5108 11
430 155 25 4614 12
554 250 28 2894 14
779 146 16 2678 8
770 513 24 6260 12
389 384 30 4283 15
326 94 24 5090 12
788 295 24 3817 12
26 187 24 3045 12
51 199 18 4468 9
740 569 16 2857 8
556 75 24 3336 12
270 67 26 2859 13
160 332 32 3491 16
718 44 22 3438 11
587 265 26 3585 13
109 460 22 6109 11
352 420 28 3694 14
691 454 28 3353 14
388 121 18 1995 9
481 585 24 4268 12
652 437 30 2909 15
114 237 12 2640 6
212 174 29 4062 14
686 87 22 2973 11
546 160 28 3501 14
703 252 32 2496 16
110 486 28 4056 14
252 209 22 3887 11
399 350 26 3008 13
61 506 28 3441 14
384 584 26 3767 13
743 51 24 4088 11
313 319 31 3346 15
179 494 18 3474 9
799 206 36 4269 15
231 564 22 3161 11
337 89 30 4695 15
257 265 28 3755 14
98 305 32 2603 16
510 412 22 1885 11
769 456 14 2771 7
691 54 26 4106 12
628 256 30 4531 15
761 484 22 4377 11
180 478 32 4012 14
406 594 0 1000 0
104 23 0 1000 0
612 585 4 1732 2
402 235 4 1563 2
345 385 26 3865 13
593 527 22 3809 11
295 181 30 4020 15
133 445 26 3229 13
715 226 26 2965 13
789 275 27 3511 13
40 12 27 4283 13
555 565 26 4971 12
571 213 28 4363 13
242 401 27 3123 13
643 453 2 1001 1
160 58 20 2053 10
421 126 30 3324 15
241 163 30 4038 15
456 386 26 2592 13
540 414 29 3403 14
27 201 12 2401 6
625 420 25 5022 12
681 435 26 4153 13
685 125 24 3961 12
521 514 26 4234 13
570 576 22 4560 11
658 339 30 4310 14
117 429 24 3066 12
47 493 24 3887 12
775 168 24 3541 12
207 191 30 4103 15
541 356 30 3816 15
351 526 30 3181 15
733 138 27 2983 13
217 242 30 3341 15
261 228 29 3954 14
211 334 26 2654 13
478 322 16 1787 8
5 113 24 3988 12
720 474 4 1125 2
791 172 27 4306 13
360 137 30 3318 15
566 204 38 5545 15
676 408 30 4366 15
730 552 25 3769 12
784 368 26 5005 13
249 44 16 2394 8
512 174 30 4359 15
41 165 20 2988 10
446 489 20 3826 10
536 96 30 3421 15
614 150 31 4709 14
769 257 31 5634 14
395 335 20 2985 10
154 570 28 3211 14
577 591 20 3231 10
307 349 30 3788 15
512 297 31 3434 15
769 354 28 3579 14
232 546 24 4069 12
603 156 30 4719 14
627 414 29 5230 14
396 395 0 1000 0
365 88 22 3622 11
309 337 30 3435 15
117 262 29 4708 14
622 122 26 3857 13
705 486 6 1162 3
518 522 32 4482 14
312 320 20 4828 10
712 252 22 3100 11
387 245 29 4007 14
642 260 26 3388 13
621 359 26 4653 13
291 191 24 2301 12
203 100 30 3278 15
507 161 28 3753 14
619 10 18 3333 9
330 348 26 3011 13
584 186 26 2700 13
427 356 31 2969 14
185 452 30 3790 15
572 209 30 3960 15
609 366 22 2665 11
103 262 14 2641 7
317 47 24 3054 12
669 291 28 2796 14
235 197 22 4925 11
292 445 26 2646 13
758 324 28 3771 14
135 560 24 3832 12
495 241 26 2863 13
335 397 26 2860 13
721 343 23 2630 11
556 592 20 2710 10
59 258 12 1880 6
679 102 26 3068 13
204 3 37 4116 16
585 209 29 3593 14
587 415 20 3444 10
40 537 20 4098 10
486 158 20 3285 10
417 422 28 2528 14
221 230 26 3081 13
738 562 20 2568 10
198 362 4 1171 2
330 295 25 3556 12
203 465 31 4112 14
480 190 26 4124 13
322 16 24 3495 12
269 453 24 4758 12
731 371 27 3942 13
644 237 26 4066 12
407 88 18 2202 9
67 102 18 1699 9
404 146 18 3120 9
124 532 26 4457 13
532 386 32 3083 16
277 570 18 2758 9
670 129 18 3317 9
700 19 21 4317 10
259 521 2 1388 1
651 202 28 3559 14
639 26 29 5099 14
361 220 20 2450 10
742 447 20 4512 10
294 49 20 1854 10
338 273 30 4219 15
266 533 28 4008 14
457 373 8 1818 4
263 54 22 2445 11
780 240 24 2581 12
794 238 6 2013 3
13 35 8 2249 4
454 26 16 3364 8
120 99 26 2720 13
38 286 30 3185 15
562 505 30 5392 15
510 180 26 4686 13
636 268 30 3191 15
668 27 22 4286 11
554 479 28 4803 14
527 80 28 4189 14
478 597 35 3670 15
613 238 28 4704 14
358 366 30 3790 15
154 514 22 2282 11
451 121 35 5080 15
332 177 30 2266 15
430 481 28 3049 14
30 27 20 3692 10
294 487 20 4333 10
31 426 20 4217 10
132 390 28 4020 14
437 472 24 5527 12
455 318 22 2528 11
499 324 27 3621 13
189 412 12 2227 6
72 356 20 2453 10
649 219 22 3725 11
727 321 30 3905 15
724 485 28 3838 14
346 15 26 4386 12
339 4 16 2168 8
67 86 18 4614 9
218 562 10 2507 5
151 4 20 3801 10
98 379 28 3957 14
292 51 26 5253 13
77 496 25 4285 12
686 448 18 3286 9
756 349 28 3762 14
248 19 23 5134 11
604 55 24 2493 12
647 239 30 2834 15
431 464 24 2415 12
225 544 22 3660 11
499 373 20 1714 10
24 301 4 1573 2
61 143 26 3554 13
469 475 22 2563 11
347 356 24 2011 12
145 417 34 3569 16
488 412 24 2696 12
482 420 30 3339 15
124 327 21 3356 10
373 423 22 2821 11
3 378 22 3737 11
555 479 16 3215 8
510 105 14 2647 7
306 355 30 4071 15
725 62 10 2861 5
42 160 22 2419 11
359 315 31 4675 14
623 516 30 2797 15
666 146 28 3129 14
500 549 24 2693 12
154 488 20 2493 10
482 407 32 2844 16
315 513 30 3101 14
535 245 20 2886 10
69 225 24 2745 12
264 35 24 2755 12
687 367 25 4714 12
575 291 18 5403 9
737 305 28 2699 14
431 42 2 1109 1
249 454 20 3841 10
779 64 4 2033 2
339 378 18 1857 9
399 296 30 3104 15
132 351 29 4317 13
301 124 30 3117 15
125 580 29 5336 13
334 252 28 3686 14
42 417 14 2911 7
223 122 31 3551 15
729 49 36 5338 16
444 58 32 4293 14
579 574 24 3461 12
360 288 24 3769 12
429 472 28 3785 14
16 89 28 4644 14
121 509 26 3641 13
202 260 24 2049 12
797 297 22 2076 11
406 494 24 2287 12
370 552 30 3748 15
61 498 26 3446 13
763 540 22 3970 11
267 542 30 3553 15
109 458 14 2269 7
122 125 31 4575 15
147 395 24 3044 12
87 81 12 2621 6
788 37 0 1000 0
133 244 30 4084 15
103 284 28 2418 14
386 167 30 2910 15
790 227 24 4264 12
684 208 20 3583 10
730 149 24 3703 12
786 115 28 4663 14
797 63 16 3981 8
290 458 20 3272 10
359 377 26 2921 13
748 69 16 2738 8
133 526 32 1746 16
464 467 30 4343 15
78 401 22 2815 11
550 358 29 4555 14
30 22 10 2452 5
753 500 30 3201 14
378 130 24 3828 12
71 574 0 1000 0
144 477 20 3576 10
33 263 19 2941 9
559 180 28 2581 14
122 168 18 2433 9
234 460 20 3290 10
416 47 22 3250 11
677 270 6 2010 3
139 307 20 4467 10
404 505 24 3957 12
520 304 20 3091 10
709 456 28 2826 14
733 481 24 2200 12
517 14 0 1000 0
167 457 31 4552 15
514 10 31 5236 15
267 522 18 2388 9
631 500 28 3368 14
795 562 10 2952 5
269 200 31 4695 14
346 252 12 2658 6
532 281 28 3718 14
660 464 18 3311 9
377 545 30 5134 14
733 359 6 1906 3
406 308 32 2832 16
796 168 2 1976 1
108 542 22 4109 11
326 13 20 2449 10
55 412 24 2983 12
499 506 26 3447 13
479 227 26 2516 13
663 380 20 2254 10
597 61 26 3540 13
164 589 30 5381 15
690 182 22 3134 11
362 216 26 3799 13
759 553 0 1000 0
698 136 26 4710 13
714 471 24 4637 12
327 352 20 2514 10
343 118 26 3434 13
236 457 8 1388 4
118 547 20 2606 10
157 526 34 4414 15
719 428 28 4259 14
687 588 25 4594 12
291 538 28 3484 14
50 258 24 3412 12
300 417 26 4566 13
1 128 24 3903 12
401 198 28 3869 14
217 574 18 2577 9
500 109 18 2231 9
7 565 20 2987 10
136 330 32 2494 16
307 250 30 3566 15
222 538 34 6438 15
554 42 22 2748 11
405 228 28 3566 14
507 76 16 1785 8
576 469 18 2200 9
697 580 26 3156 13
69 576 22 2203 11
411 190 31 4231 15
309 568 16 2967 8
64 7 14 2468 7
76 590 31 4770 15
308 565 20 2890 10
99 457 26 3061 13
574 254 30 3955 15
271 474 24 3139 12
212 85 32 5098 15
95 484 26 3635 13
520 507 26 3514 13
547 381 29 4274 14
102 48 16 3032 8
26 336 24 2987 12
761 488 22 2803 11
155 17 36 3661 16
233 148 6 1410 3
21 208 16 2478 8
185 0 29 4019 13
739 163 16 2847 8
141 62 16 2235 8
657 114 24 3098 12
354 595 2 1525 1
402 497 29 2927 14
183 262 30 2667 15
343 524 24 3916 12
358 313 26 3103 13
583 207 28 4034 14
302 404 22 3145 11
392 288 24 3599 12
128 168 24 3843 12
145 549 22 3250 11
324 248 20 3280 10
675 112 28 3934 14
346 407 32 2779 16
175 324 30 5374 15
611 339 28 1983 14
315 488 26 2853 13
244 415 26 4437 13
350 369 20 5070 10
788 264 25 5320 11
332 109 20 3174 10
241 41 16 2862 8
667 428 22 2517 11
177 80 29 4698 14
351 447 16 2538 8
62 422 35 3790 15
678 521 28 5132 14
614 589 28 3620 13
191 401 30 4200 15
123 104 26 3481 13
715 583 25 4406 12
211 457 32 3177 16
511 483 2 1123 1
153 348 33 3572 16
442 373 30 3170 15
277 401 33 5596 15
597 37 20 2646 10
329 210 26 3279 13
191 191 12 2351 6
101 543 2 1387 1
485 338 30 4144 15
29 320 24 3090 12
396 274 26 2604 13
683 50 28 3648 14
580 444 16 2899 8
673 368 27 5578 12
189 263 22 2488 11
274 589 2 1601 1
602 245 24 3003 12
317 91 6 1218 3
755 139 32 2352 16
668 70 24 2945 12
363 287 29 3361 14
220 257 24 2780 12
29 335 22 3769 11
687 269 32 2910 16
769 550 25 6181 12
122 303 26 2830 13
733 320 8 1649 4
608 497 27 4278 13
263 583 29 4065 14
205 254 28 3273 14
314 330 28 4931 14
270 434 28 3360 14
473 2 0 1000 0
670 131 32 4524 15
492 515 30 4036 15
749 33 26 3810 13
484 523 30 4002 15
315 523 30 3123 15
246 285 24 3584 12
147 538 8 1943 4
88 498 26 3687 13
501 365 20 2157 10
289 161 24 3493 12
531 333 32 2460 16
169 552 16 2179 8
342 207 24 4218 12
48 287 12 2075 6
718 426 24 4636 12
355 372 26 3119 13
738 224 26 3667 13
610 240 20 2236 10
1 445 20 3802 10
550 503 30 5604 14
676 142 34 2877 16
241 0 36 6665 14
730 240 14 2956 7
720 243 0 1000 0
403 221 26 3133 13
536 283 26 4262 13
678 371 22 4422 11
179 330 26 2281 13
743 566 26 3112 13
387 483 24 4847 12
597 245 29 4357 14
237 226 28 4114 14
691 102 0 1000 0
596 132 24 2705 12
355 287 24 3029 12
691 351 28 5359 14
691 583 14 2729 7
46 422 30 6572 13
75 152 24 2605 12
114 551 24 5434 12
61 111 24 3338 12
611 33 24 3283 12
293 289 30 3828 15
475 299 30 2473 15
491 489 28 4583 14
763 166 27 3880 13
213 468 26 4206 13
165 584 6 1434 3
781 111 22 4025 11
140 589 18 3355 9
308 39 12 2614 6
793 473 24 4043 12
786 580 8 2420 4
290 239 30 2837 15
43 519 26 3393 13
358 309 24 4221 12
557 140 26 2879 13
188 464 32 4097 15
385 285 30 4122 15
417 114 20 3323 10
527 172 0 1000 0
67 305 24 2892 12
691 34 22 2875 11
356 556 29 4957 14
109 71 18 2482 9
768 121 31 4268 14
301 490 28 3808 14
440 489 16 3264 8
413 199 26 2478 13
67 396 28 2786 14
285 506 16 2644 8
69 275 24 2769 12
654 547 22 3373 11
680 459 28 4211 14
540 130 22 2220 11
480 390 24 3751 12
114 123 34 3041 16
382 297 4 1693 2
