# Starting test run
x y points n_ticks consumed_balls
158 411 37667 1165 982
279 207 18946 1239 981
146 506 80948 1211 986
773 335 67008 1324 992
565 596 83952 1329 981
145 519 169422 1356 990
146 58 188822 1336 990
485 259 13719 1283 987
13 384 138937 1223 988
207 421 29559 1212 994
274 32 52122 1347 990
92 569 87110 1294 994
167 557 120487 1180 983
257 396 27755 1341 977
242 10 103298 1245 989
472 135 23687 1227 984
197 103 63182 1213 982
398 523 88844 1181 984
194 192 31375 1257 989
62 85 277534 1218 988
232 362 40763 1232 986
549 182 56488 1300 974
704 502 71541 1224 984
403 218 21541 1213 994
253 333 20258 1219 986
273 134 28317 1299 987
591 94 35056 1277 986
641 375 32998 1170 984
189 513 53498 1190 979
195 247 50150 1201 987
696 495 66098 1203 987
725 167 97709 1271 991
392 267 20454 1239 987
262 283 20230 1231 982
509 81 37929 1239 988
266 311 21512 1229 986
173 197 78540 1281 985
308 338 21497 1329 989
66 30 151532 1402 986
269 78 67870 1260 986
131 33 140796 1173 980
47 59 129615 1175 988
788 371 95989 1197 991
596 147 38536 1235 981
650 245 30929 1284 988
276 525 33191 1189 988
166 124 60256 1183 977
500 232 18152 1185 981
33 407 123079 1167 986
582 581 69691 1253 989
29 328 136013 1205 988
623 570 244523 1262 985
270 158 35540 1253 981
245 54 50838 1238 982
518 181 32156 1225 986
534 23 51951 1155 991
437 337 16904 1189 983
287 486 72619 1249 991
297 406 19869 1214 983
601 294 39709 1339 990
367 283 29241 1195 987
445 471 29502 1194 978
358 45 45657 1203 984
41 485 81695 1188 981
736 48 139909 1274 977
286 464 28887 1211 984
45 594 89050 1209 991
727 285 52960 1214 985
173 190 49674 1170 988
732 521 76234 1333 989
486 104 28921 1212 983
123 95 71677 1242 989
762 26 175205 1302 986
770 544 237101 1175 976
29 163 131665 1237 977
753 579 191459 1235 986
137 570 113726 1142 979
235 88 29904 1280 988
396 464 21427 1163 981
730 525 281138 1287 990
270 568 135739 1156 989
538 549 57643 1257 986
473 362 20080 1159 989
554 291 19874 1254 989
134 299 37809 1222 981
767 474 131842 1252 982
793 579 145687 1297 972
326 486 50107 1273 985
550 94 39600 1179 974
325 126 26020 1167 990
293 318 16475 1293 985
202 250 38886 1326 978
229 508 45963 1227 984
74 392 99666 1234 984
349 313 15758 1224 993
244 165 55104 1218 981
254 432 27466 1264 981
343 180 50255 1411 983
680 364 51598 1243 975
603 279 36546 1188 982
564 514 46028 1207 995
618 100 56695 1306 978
260 550 29277 1149 982
585 227 30547 1304 989
270 421 38909 1211 991
91 551 223457 1244 984
591 516 45436 1341 982
572 535 64426 1235 981
675 249 59386 1174 989
770 429 109162 1185 987
300 70 58858 1220 983
9 185 305854 1216 984
498 12 36817 1231 985
215 193 27365 1301 987
267 432 33892 1204 976
766 154 107871 1214 976
366 150 25324 1246 980
561 279 30004 1174 976
134 35 109204 1212 985
489 597 57116 1337 978
0 121 180524 1248 984
452 129 24708 1389 989
65 429 87759 1238 990
159 220 62079 1176 981
622 24 95144 1212 983
384 534 45678 1194 979
326 482 27924 1200 989
648 167 51820 1239 985
755 155 70746 1308 988
715 61 51004 1212 982
250 41 51835 1232 978
661 208 63882 1133 980
516 234 28092 1237 988
191 436 71060 1172 986
783 421 170134 1209 979
86 502 152720 1297 982
327 41 45022 1157 979
666 585 78986 1268 982
596 48 98382 1282 966
296 589 86854 1363 987
314 558 49873 1316 979
192 218 40005 1186 980
97 22 141722 1194 993
664 393 41319 1251 985
83 285 62451 1399 987
187 200 62214 1266 981
270 350 24266 1133 984
618 543 128956 1382 986
229 532 50759 1304 977
663 319 72579 1211 984
9 46 205792 1216 985
757 72 168999 1166 982
760 435 116192 1230 989
369 471 29093 1189 988
461 212 18353 1229 984
546 521 33996 1195 982
483 128 27049 1164 981
20 68 141845 1314 977
191 172 42800 1214 989
455 204 16363 1301 977
600 3 92740 1201 992
435 132 26694 1361 983
88 424 51217 1233 983
341 263 20545 1234 987
704 107 61806 1311 987
418 445 19821 1227 987
137 128 60150 1162 990
783 425 147528 1296 989
426 67 38881 1269 986
432 541 29331 1165 979
472 101 45922 1215 982
264 599 64539 1230 991
125 355 87562 1245 990
221 534 46817 1181 979
726 15 67832 1182 984
610 198 29655 1154 976
366 348 22493 1181 989
418 60 32685 1293 984
175 301 40963 1222 981
210 580 50287 1227 985
324 207 18530 1267 988
229 406 49000 1233 985
702 571 146247 1155 980
586 599 56651 1186 991
541 137 100061 1221 984
205 200 20789 1148 977
134 53 81096 1232 981
137 480 58466 1213 990
141 222 34144 1271 983
246 358 32590 1197 986
259 263 40567 1235 985
499 260 19160 1180 980
611 69 67114 1204 987
454 296 13696 1253 988
668 251 48599 1192 986
3 313 131591 1206 992
223 315 20250 1195 978
494 317 19295 1198 988
735 363 54241 1267 990
16 343 109097 1262 984
109 314 55939 1383 982
242 137 34509 1176 985
196 45 62173 1176 989
9 281 117575 1385 992
529 435 18892 1197 991
612 588 111699 1291 977
74 421 74763 1273 990
509 373 17987 1314 988
703 104 69425 1152 979
48 405 98833 1207 980
623 217 35919 1203 983
633 9 102123 1222 981
549 448 31064 1227 988
438 169 22495 1259 989
564 62 76117 1229 986
751 21 301307 1281 991
637 505 46522 1259 987
501 145 28647 1203 982
694 130 73749 1200 971
509 338 27358 1210 983
501 428 21050 1210 983
492 499 66909 1206 992
92 510 152605 1214 986
452 101 41065 1194 986
303 120 26858 1199 977
683 34 123644 1175 985
392 59 40833 1315 973
469 40 38611 1217 982
226 536 69542 1209 982
473 73 28075 1195 977
733 461 201675 1337 983
418 549 35394 1200 991
126 565 67562 1239 977
718 524 87057 1238 987
609 131 52588 1253 986
650 254 34743 1202 986
16 327 129243 1401 978
11 371 106552 1210 987
458 94 29155 1244 987
251 419 23708 1251 988
573 267 25869 1187 985
128 408 51071 1232 984
342 381 31564 1325 992
364 407 17823 1222 993
487 514 36461 1186 987
196 319 42763 1211 983
741 579 400766 1273 986
246 491 26974 1233 991
346 437 35353 1273 990
117 287 43052 1266 989
657 366 42605 1184 976
252 392 25171 1181 980
577 406 90047 1283 989
276 417 28217 1168 989
187 445 32122 1285 983
720 418 79453 1173 982
581 20 62389 1199 988
320 90 27797 1350 984
120 73 437300 1165 988
63 45 131777 1199 980
172 317 51081 1291 980
799 303 97460 1211 977
700 30 115253 1212 990
729 125 130952 1167 987
163 62 629867 1217 983
473 485 33067 1193 987
604 390 38221 1341 994
502 571 67868 1240 988
467 487 28182 1262 988
413 487 26107 1235 983
373 303 13424 1160 979
568 181 27241 1228 989
204 206 20500 1270 979
122 96 61030 1237 993
730 127 65794 1215 974
150 559 68446 1208 989
699 162 62295 1179 985
412 241 20638 1208 980
461 318 19557 1196 979
533 440 26843 1269 990
488 372 17972 1182 984
629 166 37188 1177 992
414 535 34068 1200 989
423 102 29828 1253 986
589 167 51502 1246 987
38 292 174836 1205 983
576 577 51072 1231 983
440 216 15444 1284 994
94 368 84353 1480 991
736 124 112512 1218 984
506 598 83174 1212 979
418 523 25048 1236 984
404 556 50313 1200 985
580 246 24256 1205 990
543 508 25875 1151 983
133 588 96029 1246 981
277 239 31383 1229 992
291 416 30132 1210 981
390 421 21926 1211 987
607 539 67699 1241 988
20 513 187442 1297 983
344 193 19105 1184 979
542 87 38925 1238 981
124 268 32370 1164 974
636 478 45304 1192 981
6 219 66268 1147 981
573 467 48665 1236 978
418 31 43046 1252 989
235 432 26520 1219 989
328 511 46073 1262 985
306 203 23450 1295 989
249 92 37293 1190 992
422 428 17574 1234 984
267 403 29940 1224 987
689 455 40271 1204 983
371 2 42298 1241 987
664 469 84382 1262 971
231 467 31239 1243 990
732 95 121790 1322 983
771 353 171568 1216 978
647 182 62433 1296 988
327 277 21299 1198 992
230 421 33147 1167 992
748 95 123149 1212 983
785 304 100069 1180 985
197 556 92780 1315 987
130 368 76531 1205 986
767 462 126276 1311 990
165 541 60349 1202 981
306 18 44543 1240 987
56 350 98697 1159 991
580 350 19536 1195 986
432 204 23904 1290 984
305 545 58315 1186 989
489 71 24638 1230 986
540 464 32150 1325 988
508 235 26873 1199 974
555 140 42407 1193 982
441 262 14658 1223 978
74 555 140023 1243 988
763 375 97928 1266 982
188 324 52233 1272 986
662 319 48568 1286 986
270 55 32545 1277 984
92 433 80650 1366 984
376 558 31140 1236 980
308 120 24016 1201 981
586 153 31135 1206 985
769 333 72721 1164 987
782 163 154724 1211 983
739 464 111629 1224 984
676 172 74333 1164 990
2 566 92104 1304 989
727 311 91718 1196 990
6 368 149029 1282 969
244 161 42832 1143 977
503 285 21621 1273 987
405 230 17315 1270 976
529 487 43941 1275 983
275 191 19926 1243 982
708 448 78659 1273 990
436 427 26459 1288 992
16 495 142721 1222 992
177 11 77132 1357 988
40 287 158638 1214 985
416 11 87370 1177 975
521 99 31614 1201 980
452 352 14876 1173 990
376 204 26194 1199 983
666 119 76128 1325 986
362 436 32535 1171 981
493 559 52021 1184 988
261 261 25920 1309 980
300 184 29375 1183 983
34 352 67308 1318 986
236 515 51862 1222 988
31 193 116049 1195 982
80 26 182279 1213 979
765 572 139149 1231 985
734 93 136818 1137 984
600 40 164641 1228 988
338 516 41611 1203 982
570 449 60653 1154 983
373 129 20835 1221 985
287 541 36298 1195 981
245 459 31226 1202 985
476 384 16007 1154 983
707 171 84773 1199 978
106 333 41943 1277 978
159 87 55110 1159 987
597 527 166382 1288 977
153 405 77060 1177 986
621 264 36283 1241 989
617 25 73840 1171 981
301 326 18443 1163 987
592 457 32018 1150 987
716 511 208175 1260 988
462 478 88235 1243 982
276 514 49530 1235 980
341 286 13890 1201 987
725 233 66145 1335 974
604 82 34991 1181 984
352 474 24727 1192 983
653 299 46306 1241 987
435 218 17766 1286 991
703 1 286896 1218 992
578 593 54302 1262 987
662 521 121011 1186 985
503 525 50894 1162 985
199 218 35354 1255 987
658 342 43210 1319 985
302 256 23269 1213 988
714 259 62368 1192 988
717 179 248522 1214 982
583 465 47420 1226 994
566 322 36793 1231 988
592 190 26909 1217 986
141 422 139309 1256 988
20 114 154997 1226 987
516 319 26748 1196 983
608 451 50452 1245 991
444 388 21927 1205 978
511 294 18508 1321 976
273 156 22860 1286 987
689 32 96544 1219 992
307 511 39307 1164 977
213 198 30263 1276 984
555 311 17848 1178 984
755 590 475426 1295 981
194 450 33558 1210 992
683 67 99523 1292 982
363 475 28013 1216 988
482 434 21887 1240 990
381 201 15862 1243 982
686 538 108328 1227 983
268 521 86086 1164 979
123 254 96863 1351 981
255 178 35583 1212 981
473 210 18565 1296 985
575 179 76011 1204 987
176 473 87108 1238 975
746 578 188709 1237 976
402 55 37422 1197 989
643 209 42435 1168 982
580 35 80828 1181 984
595 349 25708 1211 975
257 373 29658 1215 978
583 95 55640 1176 990
562 141 29807 1175 994
428 450 19756 1190 987
383 271 22690 1264 983
289 391 18533 1168 984
751 238 68223 1241 985
64 2 122589 1189 985
543 444 65458 1228 985
391 481 49417 1250 985
446 34 68045 1206 986
590 140 26883 1200 992
75 597 97493 1191 982
570 566 38120 1349 984
411 270 22865 1186 982
194 527 46057 1230 991
543 2 62455 1199 985
584 517 92203 1323 986
664 120 67023 1199 990
596 93 35761 1237 991
80 225 45245 1274 986
124 346 42006 1154 979
788 384 106130 1181 977
755 433 173347 1259 985
796 570 387179 1273 987
323 80 26451 1273 988
788 579 233874 1242 982
375 241 21452 1155 984
278 423 23628 1220 981
271 443 32523 1210 988
774 326 112133 1185 988
104 302 57547 1190 987
800 306 103679 1215 983
798 533 265043 1366 981
174 36 69615 1263 988
377 568 48114 1192 980
361 516 43882 1246 993
585 247 23562 1272 987
465 98 30027 1162 990
49 380 109726 1262 972
187 469 34526 1233 989
298 60 39439 1277 986
99 145 67640 1238 971
11 394 73871 1140 984
74 224 74077 1293 981
347 430 13211 1256 971
700 520 83202 1219 987
641 251 28646 1211 992
493 28 49133 1250 985
299 204 42292 1179 989
37 471 88642 1290 979
4 415 91637 1202 981
8 530 147698 1226 985
636 488 53260 1324 982
332 550 54484 1193 985
11 555 183600 1331 984
508 244 17144 1266 979
668 337 31922 1234 981
572 575 60352 1148 982
492 45 47611 1152 988
581 214 35553 1211 992
626 342 44387 1323 986
669 304 91585 1202 986
55 218 65081 1274 979
766 177 105733 1383 986
690 363 32001 1450 983
733 226 43306 1319 989
221 170 43528 1318 992
33 173 155624 1175 983
272 561 56645 1158 982
432 445 24105 1246 979
244 74 73991 1223 995
385 242 15077 1240 979
565 401 31790 1172 980
403 54 44223 1312 986
537 240 17308 1192 990
107 550 337072 1178 985
3 443 196214 1183 983
407 135 21413 1241 993
725 291 151745 1184 989
404 188 15282 1340 988
614 52 69858 1185 986
91 381 105601 1285 991
174 380 52078 1246 981
573 51 47109 1188 992
241 374 21402 1174 989
627 125 39088 1191 988
475 52 45310 1207 991
465 552 38641 1200 982
642 533 78828 1274 985
510 481 45094 1216 980
397 329 13777 1181 972
428 39 44405 1214 984
162 593 104954 1271 993
315 168 29581 1155 984
91 266 114648 1215 989
547 558 49993 1128 980
412 316 14673 1165 989
61 289 88331 1311 986
770 327 95685 1131 978
599 355 58260 1186 980
780 435 90225 1163 991
11 60 270449 1208 984
303 100 64979 1154 990
707 45 266415 1186 981
65 484 140040 1378 980
26 357 62365 1183 990
607 314 25418 1202 983
381 482 27749 1211 982
38 363 83735 1313 989
347 358 15147 1193 978
743 111 174606 1200 976
461 414 29941 1291 990
114 213 66172 1232 984
571 441 31785 1174 986
606 240 29574 1193 987
135 529 78664 1216 988
534 228 25977 1190 987
41 345 155043 1163 990
523 27 59609 1238 982
496 268 19034 1217 989
221 63 40957 1206 985
708 532 91589 1237 983
52 314 122453 1193 990
472 177 22672 1216 982
556 240 21204 1366 984
724 101 89963 1249 992
644 525 138856 1251 989
446 400 25999 1169 981
578 544 33922 1242 982
348 211 21601 1190 987
627 119 38632 1289 986
614 162 30501 1342 990
722 178 67821 1298 981
569 268 35021 1223 990
731 117 104687 1258 981
425 189 18789 1392 987
482 478 31427 1157 980
379 483 40444 1209 993
526 523 36469 1196 981
35 115 429543 1266 985
330 174 17946 1272 988
101 136 83884 1252 984
41 550 100206 1210 986
532 268 17815 1254 985
313 485 43488 1194 986
169 172 27744 1210 975
776 386 79309 1233 984
565 123 37589 1176 992
411 336 16322 1207 987
147 183 48729 1203 986
535 546 35779 1238 985
546 292 34223 1518 988
314 283 13778 1247 983
267 205 25698 1241 982
701 561 112905 1256 986
62 93 70208 1210 975
764 237 164236 1336 978
176 583 75497 1219 980
284 315 21686 1181 979
715 217 85371 1125 980
550 159 30915 1270 989
730 148 55410 1280 986
52 587 127602 1248 989
592 211 46649 1428 992
194 28 75857 1157 990
68 487 86171 1265 978
657 492 90481 1256 979
648 355 29984 1412 986
428 306 15017 1305 984
581 200 81724 1274 985
362 266 21535 1270 987
436 421 17579 1205 988
411 121 30499 1303 975
115 339 52489 1198 978
567 140 30659 1248 980
91 330 53844 1189 995
664 309 28844 1147 982
550 165 34372 1156 981
695 525 73128 1216 989
22 399 130234 1167 984
121 484 88835 1211 987
609 474 50703 1220 983
174 140 37751 1262 980
324 146 17562 1215 989
587 141 28823 1197 982
38 152 96974 1363 986
320 394 26261 1151 991
212 535 104013 1199 979
555 139 33357 1296 977
328 314 17693 1189 988
162 317 31345 1256 992
19 550 166123 1216 992
169 411 55860 1352 988
232 98 73747 1241 989
154 564 142196 1202 985
778 469 131190 1265 983
701 195 54206 1179 987
72 249 50504 1446 979
402 46 74681 1245 987
207 439 33629 1154 984
191 457 65015 1139 981
122 23 173074 1191 976
643 299 37635 1225 990
52 106 67517 1199 984
317 133 36564 1252 992
223 352 30546 1187 982
679 306 40754 1137 980
436 315 18746 1178 979
763 34 169039 1194 987
57 119 146628 1283 979
359 61 33858 1225 972
116 245 40941 1176 989
587 233 23012 1222 979
735 287 105496 1307 987
247 321 27044 1243 990
552 4 55259 1308 983
547 64 56362 1229 983
773 546 138602 1357 982
446 128 25104 1230 988
568 594 93930 1252 984
200 124 30642 1238 980
761 493 104722 1246 992
193 382 83054 1138 988
749 62 118512 1180 980
489 593 40706 1186 982
139 226 41183 1176 981
110 570 210182 1296 983
697 521 74957 1185 981
486 323 22054 1237 987
662 2 72555 1264 983
644 238 126206 1166 981
216 137 34961 1231 981
785 264 121628 1191 986
79 523 70406 1205 984
691 390 43281 1189 982
536 67 48531 1384 985
701 184 60752 1221 989
404 28 39414 1192 980
465 546 46975 1176 992
296 75 46966 1164 984
440 221 16995 1220 989
673 399 33462 1187 978
335 575 43458 1190 985
322 145 26881 1190 985
449 305 18007 1172 987
12 380 120952 1232 983
344 133 21979 1169 982
621 303 31417 1202 984
487 539 62943 1175 979
282 332 23452 1261 988
141 101 129776 1374 985
593 350 30543 1184 982
91 86 116401 1311 987
260 578 75495 1221 971
491 393 22264 1142 987
519 515 85679 1215 979
580 300 25368 1220 991
307 560 39970 1210 990
2 520 267814 1191 983
378 513 30236 1182 983
325 21 56455 1244 986
71 212 61223 1159 992
285 505 29192 1250 991
540 313 20270 1217 988
461 406 16269 1317 983
211 508 44150 1210 992
287 372 31759 1217 985
32 238 104608 1272 988
150 438 60999 1254 989
318 371 31620 1168 983
454 161 20665 1219 982
353 41 70626 1199 990
682 87 51426 1202 975
194 142 32289 1183 968
113 113 81185 1168 987
468 335 18566 1234 980
153 498 72144 1334 987
407 195 18772 1274 984
740 166 95050 1145 979
187 537 70099 1211 974
508 476 61927 1310 990
346 452 23298 1242 988
410 411 29241 1190 985
691 451 63361 1249 987
674 59 66964 1144 984
641 343 57622 1172 981
666 593 138945 1322 993
278 163 24656 1165 976
481 289 26275 1165 977
183 404 45023 1155 989
686 115 54646 1189 987
369 500 25701 1218 984
552 498 47982 1177 980
484 337 15763 1414 981
670 278 32217 1219 983
697 219 62654 1204 983
516 164 27112 1212 988
776 538 268439 1206 985
36 334 124022 1200 979
264 117 43182 1159 991
83 454 46076 1190 991
416 421 18371 1198 989
262 144 18067 1165 976
290 491 38573 1172 996
20 299 294100 1164 977
280 261 21518 1181 982
189 342 37920 1317 979
397 119 22104 1182 982
156 30 79392 1259 985
493 378 13579 1153 977
576 271 31836 1235 987
315 582 75379 1251 988
474 9 91611 1153 978
420 405 16091 1136 975
562 412 21806 1344 976
294 477 67200 1212 979
133 415 71891 1254 980
169 588 68450 1231 991
56 442 236616 1241 983
119 14 128571 1196 978
601 16 117024 1191 983
385 554 29868 1165 985
100 142 45147 1203 980
84 581 308857 1243 988
343 432 27047 1314 991
369 157 26967 1176 991
463 125 19314 1249 991
526 460 58230 1197 987
799 288 144678 1275 996
119 441 62963 1233 982
661 35 73019 1220 988
522 467 37932 1324 986
545 597 75129 1206 985
635 386 35024 1216 991
192 83 66893 1290 988
616 79 43888 1180 987
290 410 22172 1260 993
86 440 122704 1222 984
20 427 101751 1174 983
78 500 120355 1184 984
268 301 18038 1242 977
672 131 75732 1148 981
737 260 84169 1172 983
309 353 22060 1253 993
194 505 46484 1204 979
600 167 42498 1182 988
677 14 61987 1204 987
758 346 86162 1150 981
691 49 52952 1165 991
203 284 40876 1224 985
613 283 57113 1202 981
676 500 184435 1202 977
253 86 50947 1342 990
636 383 38938 1152 985
428 473 23932 1194 994
553 143 29445 1165 979
44 120 252338 1227 982
